@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,complete,1,convenient,convenient,nonprob,recommended,recommend
?,proper,complete,1,convenient,convenient,?,priority,?
?,?,complete,?,?,convenient,nonprob,not_recom,?
usual,proper,complete,1,?,convenient,slightly_prob,recommended,?
?,?,complete,1,convenient,convenient,slightly_prob,priority,?
?,proper,complete,1,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,?,1,?,?,?,recommended,priority
?,?,?,1,convenient,?,?,?,priority
?,proper,complete,1,convenient,?,problematic,not_recom,not_recom
usual,proper,complete,?,?,?,nonprob,?,very_recom
usual,?,complete,?,?,inconv,?,?,priority
?,?,?,?,convenient,?,nonprob,not_recom,not_recom
usual,proper,complete,1,?,inconv,slightly_prob,?,very_recom
?,proper,?,1,convenient,inconv,slightly_prob,priority,priority
usual,?,complete,1,?,inconv,?,not_recom,not_recom
?,?,?,?,?,inconv,problematic,?,?
?,proper,?,1,convenient,?,problematic,priority,?
?,proper,complete,1,?,?,?,?,?
usual,proper,complete,1,less_conv,?,nonprob,?,?
?,?,?,1,?,convenient,?,priority,priority
usual,proper,?,?,less_conv,convenient,nonprob,?,not_recom
?,proper,complete,1,less_conv,convenient,?,recommended,very_recom
usual,proper,complete,?,?,convenient,slightly_prob,priority,?
usual,proper,?,?,less_conv,convenient,?,not_recom,not_recom
?,?,complete,?,?,convenient,?,recommended,priority
usual,?,?,?,less_conv,?,?,priority,priority
usual,?,complete,1,less_conv,convenient,problematic,not_recom,?
usual,?,complete,1,?,inconv,nonprob,?,very_recom
?,?,?,1,less_conv,?,?,priority,?
usual,?,?,?,?,?,?,not_recom,?
?,?,?,?,?,?,slightly_prob,recommended,very_recom
usual,?,complete,1,less_conv,inconv,?,priority,priority
usual,proper,?,?,?,?,slightly_prob,not_recom,?
usual,proper,complete,?,less_conv,?,problematic,?,?
?,proper,complete,?,less_conv,inconv,problematic,priority,?
usual,proper,complete,1,less_conv,?,problematic,not_recom,not_recom
