@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,?,1,convenient,convenient,?,recommended,?
?,proper,?,?,convenient,?,nonprob,priority,priority
usual,proper,complete,1,convenient,convenient,nonprob,not_recom,?
?,proper,?,1,convenient,?,?,recommended,recommend
usual,proper,complete,?,convenient,convenient,slightly_prob,priority,?
?,proper,complete,1,convenient,?,slightly_prob,not_recom,not_recom
usual,proper,complete,1,?,convenient,?,recommended,priority
usual,proper,complete,1,?,convenient,?,?,priority
usual,?,complete,?,convenient,convenient,problematic,not_recom,?
usual,?,complete,1,convenient,inconv,nonprob,recommended,very_recom
?,proper,complete,1,convenient,inconv,nonprob,priority,priority
usual,?,?,?,convenient,?,nonprob,not_recom,?
?,?,?,1,?,inconv,slightly_prob,recommended,?
usual,?,complete,1,convenient,?,?,?,priority
usual,?,?,1,?,inconv,slightly_prob,not_recom,not_recom
usual,?,complete,?,?,?,?,recommended,priority
?,proper,?,?,?,inconv,?,?,?
?,proper,complete,?,?,?,?,not_recom,?
?,proper,?,?,?,?,nonprob,recommended,very_recom
?,proper,complete,?,less_conv,convenient,?,priority,?
usual,proper,complete,?,?,?,nonprob,not_recom,not_recom
usual,?,complete,?,less_conv,?,slightly_prob,recommended,?
usual,proper,complete,1,less_conv,convenient,slightly_prob,priority,priority
usual,proper,complete,?,less_conv,?,slightly_prob,?,not_recom
?,?,complete,1,?,convenient,problematic,recommended,?
usual,?,?,?,less_conv,?,?,priority,priority
?,?,?,?,?,convenient,problematic,not_recom,?
usual,proper,complete,?,less_conv,inconv,?,recommended,very_recom
usual,proper,complete,1,less_conv,?,nonprob,?,?
usual,proper,?,1,?,inconv,?,not_recom,not_recom
?,?,complete,?,less_conv,inconv,?,recommended,very_recom
usual,proper,?,1,less_conv,inconv,?,?,?
usual,proper,complete,1,less_conv,?,?,?,not_recom
?,?,?,?,less_conv,?,?,?,priority
?,?,complete,1,less_conv,?,problematic,priority,priority
?,?,complete,?,?,inconv,problematic,not_recom,not_recom
usual,proper,complete,1,critical,convenient,nonprob,?,?
usual,?,complete,1,critical,?,nonprob,?,priority
usual,proper,?,1,?,?,?,?,?
?,?,complete,1,?,convenient,?,recommended,very_recom
usual,proper,?,1,critical,convenient,?,?,priority
usual,proper,?,1,?,convenient,?,not_recom,?
?,proper,?,1,?,?,?,recommended,?
?,?,?,?,critical,?,problematic,priority,priority
usual,proper,complete,?,critical,convenient,problematic,not_recom,not_recom
usual,proper,?,1,critical,inconv,?,?,very_recom
