@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,?,complete,?,convenient,?,nonprob,recommended,?
usual,proper,complete,1,convenient,convenient,?,priority,priority
?,proper,?,1,convenient,convenient,nonprob,not_recom,?
usual,proper,complete,1,convenient,convenient,slightly_prob,?,?
?,proper,?,1,?,convenient,slightly_prob,priority,priority
usual,proper,complete,?,convenient,convenient,?,not_recom,not_recom
?,proper,complete,1,convenient,convenient,problematic,recommended,priority
usual,proper,?,1,convenient,convenient,?,?,priority
usual,?,complete,1,convenient,convenient,?,not_recom,?
usual,?,complete,1,convenient,inconv,nonprob,?,?
?,?,complete,1,convenient,?,nonprob,priority,priority
usual,proper,?,1,convenient,inconv,?,not_recom,?
usual,?,complete,1,?,?,slightly_prob,recommended,very_recom
usual,proper,?,1,convenient,?,?,?,?
usual,?,?,?,?,?,?,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,problematic,recommended,priority
usual,proper,complete,?,convenient,?,problematic,priority,priority
usual,?,?,?,?,inconv,problematic,?,not_recom
?,proper,complete,?,less_conv,?,?,?,very_recom
usual,proper,?,1,less_conv,?,nonprob,priority,priority
?,proper,?,?,less_conv,convenient,nonprob,?,not_recom
usual,?,complete,1,?,convenient,slightly_prob,?,very_recom
?,proper,?,1,?,?,?,?,?
usual,proper,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
?,proper,complete,1,?,convenient,problematic,recommended,priority
?,?,complete,1,less_conv,convenient,problematic,priority,priority
usual,proper,?,1,less_conv,convenient,?,?,not_recom
usual,proper,complete,1,less_conv,inconv,?,recommended,very_recom
usual,proper,?,1,less_conv,?,nonprob,priority,?
usual,?,complete,1,less_conv,?,?,not_recom,not_recom
?,proper,complete,1,?,?,slightly_prob,recommended,very_recom
usual,proper,complete,1,?,?,slightly_prob,priority,?
?,?,complete,1,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,proper,?,?,less_conv,?,problematic,?,priority
?,?,complete,1,less_conv,?,problematic,priority,priority
?,?,?,1,less_conv,inconv,problematic,?,?
usual,proper,?,?,critical,convenient,nonprob,recommended,very_recom
usual,proper,?,?,critical,convenient,?,priority,?
usual,proper,complete,1,?,?,nonprob,not_recom,not_recom
?,proper,complete,1,?,convenient,slightly_prob,recommended,very_recom
?,proper,complete,1,critical,convenient,slightly_prob,priority,?
usual,?,complete,?,?,?,slightly_prob,not_recom,not_recom
usual,?,complete,1,critical,?,?,recommended,priority
?,proper,?,?,critical,convenient,problematic,priority,?
?,proper,complete,1,critical,?,?,not_recom,?
?,proper,complete,?,critical,?,nonprob,recommended,?
?,?,complete,1,critical,?,nonprob,?,priority
?,proper,complete,?,critical,inconv,?,?,?
usual,proper,complete,1,?,?,slightly_prob,?,?
usual,proper,complete,1,?,inconv,?,priority,?
?,?,?,1,critical,?,?,not_recom,not_recom
?,proper,?,1,critical,?,?,recommended,priority
?,proper,complete,1,critical,inconv,problematic,priority,?
?,proper,?,?,critical,inconv,problematic,?,?
usual,proper,?,?,convenient,convenient,nonprob,recommended,?
?,?,complete,?,convenient,?,nonprob,?,priority
usual,?,?,2,?,convenient,nonprob,?,?
usual,proper,?,?,convenient,convenient,?,?,?
usual,proper,complete,2,convenient,convenient,slightly_prob,?,?
?,proper,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
