@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

?,proper,complete,?,convenient,convenient,nonprob,recommended,recommend
usual,proper,?,1,convenient,convenient,nonprob,priority,?
?,proper,complete,1,?,convenient,nonprob,not_recom,?
usual,proper,complete,?,convenient,convenient,slightly_prob,?,recommend
?,?,complete,?,convenient,convenient,slightly_prob,priority,priority
?,?,?,1,?,convenient,slightly_prob,?,not_recom
usual,?,complete,?,convenient,?,problematic,recommended,?
usual,proper,complete,1,?,convenient,problematic,?,priority
?,proper,complete,?,convenient,convenient,problematic,?,?
?,proper,complete,?,convenient,inconv,nonprob,recommended,very_recom
?,proper,complete,1,convenient,inconv,nonprob,priority,priority
?,?,complete,?,convenient,?,nonprob,?,not_recom
?,?,complete,1,convenient,?,?,recommended,?
usual,proper,?,1,convenient,?,?,?,?
usual,?,complete,1,?,inconv,slightly_prob,?,?
?,?,complete,1,?,inconv,problematic,?,priority
usual,?,?,1,?,?,problematic,?,priority
?,proper,?,1,?,inconv,problematic,not_recom,?
?,proper,complete,1,less_conv,?,nonprob,recommended,very_recom
?,proper,complete,1,?,?,?,?,priority
usual,proper,complete,1,less_conv,convenient,?,not_recom,not_recom
?,proper,complete,1,?,convenient,slightly_prob,recommended,very_recom
usual,proper,?,1,less_conv,?,slightly_prob,?,priority
usual,proper,complete,1,less_conv,?,?,not_recom,not_recom
usual,?,complete,?,less_conv,convenient,problematic,recommended,priority
usual,?,complete,?,?,?,problematic,?,priority
?,?,complete,?,less_conv,convenient,problematic,not_recom,?
?,proper,complete,1,less_conv,?,nonprob,recommended,very_recom
usual,proper,?,?,less_conv,inconv,nonprob,?,priority
usual,proper,?,1,less_conv,?,?,not_recom,not_recom
?,proper,complete,1,?,inconv,?,recommended,?
usual,proper,?,?,less_conv,?,slightly_prob,?,?
usual,?,complete,1,less_conv,inconv,?,not_recom,?
usual,proper,complete,1,?,?,problematic,?,?
?,?,complete,?,?,inconv,problematic,priority,?
usual,?,complete,?,?,inconv,?,not_recom,?
