@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

?,proper,complete,?,convenient,convenient,?,recommended,recommend
?,proper,?,1,convenient,convenient,nonprob,priority,?
?,proper,complete,1,convenient,?,nonprob,not_recom,not_recom
usual,?,complete,1,convenient,?,?,?,recommend
usual,?,?,1,convenient,convenient,slightly_prob,priority,priority
usual,proper,complete,1,?,convenient,?,not_recom,not_recom
usual,?,complete,1,convenient,convenient,problematic,recommended,priority
usual,proper,complete,1,?,?,problematic,priority,priority
?,proper,complete,1,convenient,?,?,not_recom,?
usual,?,?,1,convenient,?,nonprob,?,very_recom
?,?,?,?,?,inconv,nonprob,priority,priority
usual,proper,complete,1,convenient,?,nonprob,not_recom,not_recom
usual,proper,?,?,convenient,inconv,slightly_prob,?,very_recom
usual,?,?,1,?,?,slightly_prob,priority,priority
?,proper,complete,?,?,?,slightly_prob,?,not_recom
?,?,complete,?,convenient,inconv,problematic,recommended,priority
?,proper,?,?,convenient,?,problematic,?,priority
usual,?,complete,1,?,inconv,?,?,not_recom
usual,proper,complete,1,?,convenient,?,?,very_recom
usual,proper,complete,1,?,convenient,nonprob,priority,priority
usual,proper,complete,?,less_conv,?,?,?,?
usual,proper,complete,1,?,?,?,recommended,very_recom
usual,?,?,1,less_conv,convenient,slightly_prob,?,priority
usual,proper,complete,1,?,convenient,slightly_prob,not_recom,?
?,?,complete,1,?,convenient,problematic,?,priority
usual,proper,complete,1,less_conv,convenient,?,priority,priority
?,?,complete,?,less_conv,?,problematic,?,not_recom
usual,proper,complete,1,less_conv,inconv,?,recommended,very_recom
?,?,complete,1,less_conv,?,nonprob,priority,?
usual,proper,complete,?,less_conv,inconv,?,not_recom,not_recom
usual,proper,complete,1,?,?,?,recommended,very_recom
?,?,?,1,?,?,slightly_prob,priority,priority
?,proper,complete,?,?,inconv,slightly_prob,not_recom,?
usual,proper,?,1,less_conv,inconv,problematic,recommended,priority
usual,?,?,1,less_conv,inconv,problematic,priority,?
?,?,complete,?,less_conv,inconv,?,not_recom,not_recom
?,proper,complete,1,critical,?,nonprob,recommended,?
usual,?,complete,1,critical,?,nonprob,priority,?
?,proper,?,1,?,convenient,nonprob,not_recom,not_recom
usual,?,?,1,?,convenient,slightly_prob,recommended,very_recom
?,?,?,?,?,?,slightly_prob,priority,priority
usual,proper,?,?,critical,?,?,not_recom,not_recom
usual,?,complete,?,?,?,problematic,?,priority
usual,?,?,1,critical,convenient,?,priority,priority
usual,?,?,1,?,convenient,problematic,?,not_recom
usual,?,complete,1,critical,inconv,nonprob,recommended,?
usual,?,complete,?,?,inconv,?,?,priority
usual,?,?,?,?,?,nonprob,not_recom,not_recom
usual,?,?,?,critical,?,slightly_prob,recommended,very_recom
?,proper,?,1,?,inconv,slightly_prob,?,?
?,?,?,1,critical,?,slightly_prob,not_recom,?
usual,proper,complete,1,?,inconv,problematic,recommended,?
usual,?,?,?,?,inconv,?,priority,priority
usual,proper,complete,1,critical,inconv,problematic,not_recom,not_recom
?,proper,?,2,convenient,convenient,?,recommended,very_recom
usual,proper,complete,?,convenient,convenient,nonprob,priority,?
?,?,?,2,?,convenient,nonprob,not_recom,?
usual,proper,?,?,?,convenient,slightly_prob,recommended,very_recom
usual,?,complete,2,convenient,?,slightly_prob,?,?
usual,?,complete,2,convenient,convenient,slightly_prob,?,not_recom
usual,proper,complete,2,convenient,convenient,problematic,recommended,priority
usual,?,complete,?,convenient,convenient,problematic,?,?
usual,proper,complete,2,convenient,convenient,problematic,?,not_recom
usual,proper,complete,?,convenient,?,nonprob,?,very_recom
usual,proper,complete,?,?,inconv,nonprob,?,?
usual,proper,?,?,convenient,inconv,nonprob,?,not_recom
usual,?,complete,?,convenient,inconv,slightly_prob,?,very_recom
usual,?,?,2,convenient,?,?,?,?
usual,proper,complete,2,convenient,?,slightly_prob,not_recom,not_recom
?,proper,?,2,convenient,inconv,problematic,?,priority
?,?,complete,?,?,?,problematic,priority,priority
usual,proper,?,2,?,?,problematic,?,not_recom
usual,proper,complete,2,less_conv,convenient,?,recommended,very_recom
usual,proper,?,2,less_conv,convenient,nonprob,priority,?
usual,proper,?,?,?,convenient,?,not_recom,not_recom
?,proper,complete,2,?,?,slightly_prob,recommended,?
usual,proper,complete,2,less_conv,?,?,?,priority
usual,proper,?,?,?,convenient,?,?,?
