@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,?,complete,?,convenient,?,?,recommended,recommend
usual,proper,complete,1,?,?,nonprob,priority,priority
?,proper,complete,1,convenient,convenient,?,not_recom,?
usual,proper,?,1,convenient,convenient,slightly_prob,recommended,recommend
?,proper,complete,?,convenient,convenient,?,?,?
usual,proper,?,?,convenient,convenient,slightly_prob,?,not_recom
usual,proper,complete,1,convenient,convenient,problematic,recommended,priority
usual,proper,complete,1,convenient,convenient,problematic,priority,?
usual,proper,complete,1,convenient,?,?,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,nonprob,recommended,?
?,?,complete,?,convenient,inconv,nonprob,?,?
?,proper,complete,1,?,?,?,not_recom,?
usual,proper,complete,1,convenient,inconv,slightly_prob,recommended,very_recom
usual,proper,?,?,convenient,inconv,slightly_prob,priority,priority
?,proper,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
?,proper,complete,?,convenient,inconv,?,recommended,priority
usual,proper,complete,1,convenient,inconv,problematic,priority,priority
usual,proper,?,1,?,?,?,?,not_recom
usual,?,complete,1,less_conv,convenient,nonprob,recommended,very_recom
usual,proper,?,1,less_conv,?,nonprob,priority,priority
?,proper,complete,1,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,complete,?,less_conv,convenient,slightly_prob,?,very_recom
usual,proper,?,?,less_conv,?,?,priority,priority
usual,proper,complete,1,less_conv,?,slightly_prob,not_recom,not_recom
usual,proper,complete,?,less_conv,convenient,problematic,recommended,?
usual,proper,complete,?,less_conv,convenient,?,priority,priority
usual,proper,?,1,?,?,problematic,not_recom,not_recom
?,?,complete,1,less_conv,inconv,nonprob,recommended,?
?,?,complete,1,less_conv,inconv,?,priority,priority
usual,proper,complete,?,less_conv,inconv,?,not_recom,not_recom
usual,?,complete,1,less_conv,?,slightly_prob,recommended,very_recom
?,proper,complete,?,less_conv,inconv,?,priority,?
usual,proper,complete,1,less_conv,inconv,?,?,not_recom
?,?,?,1,less_conv,inconv,problematic,recommended,priority
?,?,complete,?,less_conv,inconv,problematic,priority,priority
?,?,complete,1,?,inconv,problematic,?,not_recom
?,proper,complete,?,critical,convenient,nonprob,recommended,very_recom
?,?,?,1,critical,convenient,nonprob,priority,priority
usual,?,?,?,?,?,nonprob,not_recom,not_recom
usual,proper,complete,1,critical,convenient,slightly_prob,recommended,very_recom
?,proper,complete,?,?,convenient,?,priority,priority
usual,proper,complete,1,critical,convenient,?,not_recom,?
?,?,complete,?,?,convenient,problematic,?,priority
usual,proper,complete,?,?,?,problematic,?,priority
?,?,complete,1,critical,?,?,not_recom,not_recom
usual,?,complete,?,?,?,?,recommended,?
usual,proper,?,?,critical,inconv,nonprob,?,?
usual,?,complete,1,?,inconv,?,not_recom,not_recom
?,proper,?,1,critical,inconv,slightly_prob,recommended,very_recom
?,proper,complete,1,?,inconv,?,priority,priority
usual,proper,complete,1,critical,?,?,not_recom,not_recom
?,proper,?,?,critical,inconv,?,?,priority
?,proper,complete,1,critical,?,?,priority,?
?,proper,?,1,critical,inconv,problematic,?,not_recom
?,?,complete,2,convenient,convenient,nonprob,?,very_recom
usual,proper,complete,2,convenient,convenient,?,?,?
?,proper,complete,2,?,convenient,nonprob,not_recom,not_recom
usual,proper,complete,2,?,convenient,slightly_prob,recommended,very_recom
?,?,complete,2,?,convenient,?,priority,priority
usual,proper,complete,2,?,?,?,not_recom,not_recom
usual,proper,complete,2,?,convenient,problematic,?,?
usual,?,complete,2,convenient,convenient,?,priority,?
usual,proper,complete,2,?,convenient,problematic,not_recom,not_recom
usual,proper,?,?,convenient,inconv,nonprob,?,very_recom
usual,proper,complete,2,?,inconv,nonprob,?,priority
?,proper,complete,2,convenient,inconv,?,not_recom,not_recom
usual,?,?,2,?,inconv,slightly_prob,recommended,very_recom
?,proper,complete,2,convenient,inconv,slightly_prob,?,priority
usual,?,?,?,convenient,inconv,slightly_prob,not_recom,not_recom
?,proper,complete,2,convenient,inconv,problematic,recommended,priority
?,proper,complete,?,convenient,inconv,problematic,?,priority
usual,proper,complete,2,convenient,inconv,problematic,not_recom,not_recom
usual,proper,complete,2,less_conv,?,nonprob,recommended,?
usual,proper,complete,2,?,?,nonprob,priority,priority
usual,proper,?,2,?,convenient,nonprob,?,?
usual,proper,?,?,less_conv,?,slightly_prob,recommended,very_recom
?,?,?,2,?,convenient,slightly_prob,priority,priority
usual,proper,complete,2,less_conv,?,?,?,not_recom
?,proper,complete,?,less_conv,convenient,problematic,?,?
usual,proper,complete,2,less_conv,?,problematic,?,priority
usual,?,?,2,?,convenient,problematic,not_recom,?
usual,proper,complete,2,?,inconv,nonprob,recommended,very_recom
usual,?,?,2,?,?,?,priority,priority
usual,proper,complete,?,?,inconv,?,not_recom,not_recom
?,proper,?,2,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,2,?,inconv,slightly_prob,?,?
usual,proper,?,2,less_conv,inconv,slightly_prob,?,?
usual,?,complete,2,?,inconv,?,?,priority
?,?,?,2,less_conv,inconv,problematic,?,?
usual,proper,complete,2,less_conv,inconv,problematic,not_recom,not_recom
?,proper,?,2,?,convenient,nonprob,recommended,?
usual,proper,complete,?,?,convenient,nonprob,?,priority
usual,proper,complete,2,critical,convenient,nonprob,not_recom,not_recom
usual,proper,complete,?,critical,?,slightly_prob,?,priority
usual,proper,complete,2,critical,convenient,?,?,priority
?,proper,complete,?,?,?,?,not_recom,?
usual,proper,?,?,critical,convenient,problematic,recommended,priority
usual,?,complete,2,critical,convenient,?,?,priority
usual,proper,complete,2,critical,?,problematic,not_recom,not_recom
usual,proper,complete,2,critical,?,nonprob,recommended,priority
usual,proper,complete,2,critical,inconv,?,priority,?
usual,?,complete,2,critical,?,nonprob,?,not_recom
?,proper,?,2,critical,?,slightly_prob,?,priority
?,?,complete,2,critical,?,?,?,?
?,proper,complete,?,critical,?,slightly_prob,not_recom,?
usual,?,?,2,critical,inconv,problematic,recommended,priority
usual,proper,complete,2,critical,inconv,problematic,priority,?
usual,?,complete,2,critical,?,problematic,?,not_recom
usual,proper,complete,?,?,convenient,nonprob,?,very_recom
?,proper,complete,3,convenient,?,nonprob,?,priority
usual,?,complete,3,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,?,3,?,convenient,?,?,very_recom
usual,proper,complete,3,convenient,convenient,slightly_prob,priority,priority
?,proper,complete,3,convenient,convenient,slightly_prob,not_recom,?
?,proper,complete,3,?,?,problematic,recommended,priority
usual,?,complete,3,convenient,convenient,problematic,?,priority
usual,?,complete,?,convenient,convenient,problematic,not_recom,not_recom
?,proper,complete,3,?,?,nonprob,?,?
?,proper,?,?,?,inconv,?,priority,priority
usual,proper,complete,?,?,inconv,?,not_recom,not_recom
?,proper,?,?,?,inconv,slightly_prob,recommended,priority
usual,proper,complete,3,?,inconv,slightly_prob,priority,priority
usual,proper,?,?,?,inconv,slightly_prob,?,?
usual,proper,complete,3,convenient,inconv,problematic,recommended,priority
?,proper,?,?,convenient,inconv,problematic,?,priority
usual,proper,?,3,convenient,inconv,?,not_recom,?
usual,proper,complete,3,?,convenient,nonprob,?,?
?,proper,complete,3,?,convenient,nonprob,priority,?
usual,?,?,3,?,?,nonprob,not_recom,not_recom
usual,proper,?,3,less_conv,?,slightly_prob,recommended,priority
usual,proper,complete,?,less_conv,convenient,slightly_prob,priority,priority
usual,proper,complete,3,?,convenient,slightly_prob,?,not_recom
usual,proper,complete,3,?,convenient,?,recommended,?
usual,?,complete,3,less_conv,convenient,problematic,priority,priority
usual,proper,?,3,less_conv,convenient,problematic,?,?
?,proper,complete,3,less_conv,?,nonprob,recommended,priority
usual,proper,complete,3,?,inconv,nonprob,priority,priority
usual,proper,complete,?,less_conv,inconv,nonprob,?,not_recom
?,proper,?,?,less_conv,inconv,slightly_prob,recommended,priority
usual,proper,complete,?,less_conv,?,?,?,priority
?,proper,complete,3,less_conv,?,?,not_recom,not_recom
usual,proper,complete,3,less_conv,inconv,?,recommended,?
usual,proper,?,3,?,inconv,?,?,?
?,?,complete,?,?,inconv,?,?,?
?,proper,complete,3,critical,convenient,nonprob,recommended,priority
usual,?,complete,3,?,convenient,?,priority,?
usual,proper,?,3,?,convenient,?,not_recom,not_recom
usual,proper,?,3,critical,convenient,slightly_prob,recommended,priority
usual,proper,complete,3,critical,convenient,slightly_prob,priority,priority
usual,proper,complete,?,critical,?,?,?,not_recom
?,proper,complete,3,critical,convenient,?,recommended,priority
?,?,complete,?,critical,convenient,problematic,priority,priority
usual,proper,?,3,critical,convenient,problematic,?,not_recom
usual,?,?,3,critical,inconv,?,recommended,?
usual,?,?,3,critical,?,nonprob,priority,priority
?,proper,complete,3,critical,inconv,nonprob,not_recom,not_recom
usual,proper,complete,3,critical,inconv,slightly_prob,recommended,?
usual,proper,complete,3,critical,inconv,slightly_prob,priority,priority
usual,proper,complete,3,?,?,slightly_prob,not_recom,?
?,proper,complete,3,critical,inconv,?,recommended,priority
usual,proper,complete,3,critical,inconv,problematic,priority,priority
usual,proper,?,3,critical,?,problematic,?,not_recom
usual,?,complete,more,convenient,?,nonprob,recommended,?
usual,proper,?,more,convenient,convenient,nonprob,priority,?
?,proper,complete,more,convenient,?,nonprob,not_recom,not_recom
?,?,complete,more,convenient,convenient,?,?,very_recom
usual,proper,?,more,?,?,?,?,?
usual,proper,?,more,?,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,?,convenient,convenient,?,recommended,?
usual,?,?,?,convenient,convenient,?,?,priority
usual,proper,complete,?,convenient,convenient,problematic,not_recom,not_recom
usual,?,complete,?,convenient,inconv,?,?,priority
usual,?,?,more,?,inconv,nonprob,priority,priority
?,proper,complete,?,convenient,?,nonprob,?,?
usual,proper,?,more,convenient,inconv,slightly_prob,recommended,priority
usual,proper,complete,more,?,inconv,slightly_prob,priority,?
?,proper,complete,?,?,inconv,?,not_recom,?
usual,proper,?,more,convenient,inconv,problematic,recommended,priority
?,proper,?,more,convenient,inconv,?,priority,priority
usual,?,complete,more,convenient,inconv,?,not_recom,?
usual,?,complete,more,less_conv,convenient,nonprob,?,?
usual,proper,complete,more,less_conv,convenient,nonprob,priority,?
usual,?,?,?,?,?,?,not_recom,not_recom
usual,?,?,?,less_conv,?,?,recommended,?
usual,proper,complete,more,?,convenient,slightly_prob,?,priority
usual,proper,complete,?,?,convenient,?,not_recom,?
usual,?,complete,?,less_conv,convenient,?,recommended,priority
usual,proper,complete,more,less_conv,?,problematic,priority,priority
usual,proper,?,?,?,convenient,problematic,?,not_recom
?,proper,complete,?,?,inconv,nonprob,?,priority
usual,proper,?,?,less_conv,?,nonprob,?,priority
usual,?,complete,?,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,complete,more,?,inconv,slightly_prob,recommended,?
?,?,complete,more,less_conv,?,slightly_prob,?,priority
?,?,?,more,less_conv,?,slightly_prob,not_recom,?
usual,proper,complete,more,less_conv,inconv,problematic,recommended,priority
?,?,complete,more,?,inconv,problematic,priority,?
usual,proper,complete,more,?,?,problematic,not_recom,?
usual,?,complete,more,critical,?,nonprob,recommended,priority
usual,?,complete,more,?,convenient,nonprob,?,priority
?,proper,complete,?,?,?,?,?,not_recom
usual,proper,complete,more,?,convenient,?,recommended,?
?,proper,complete,more,critical,convenient,slightly_prob,?,priority
usual,proper,complete,more,?,convenient,?,not_recom,not_recom
usual,proper,complete,?,critical,convenient,problematic,recommended,priority
?,proper,complete,?,?,convenient,?,priority,?
usual,proper,?,more,critical,convenient,problematic,not_recom,not_recom
?,?,complete,more,?,inconv,nonprob,?,priority
usual,?,complete,?,critical,inconv,?,?,?
usual,proper,complete,more,critical,inconv,nonprob,not_recom,not_recom
usual,?,?,?,?,inconv,slightly_prob,recommended,priority
usual,proper,?,more,critical,inconv,?,priority,?
?,proper,complete,more,critical,inconv,slightly_prob,?,not_recom
?,proper,complete,more,?,inconv,?,?,priority
usual,proper,?,more,critical,?,problematic,priority,priority
?,proper,?,more,critical,inconv,?,not_recom,not_recom
?,proper,?,?,?,?,nonprob,recommended,very_recom
usual,proper,?,1,convenient,convenient,nonprob,priority,priority
usual,?,completed,1,?,convenient,nonprob,?,not_recom
?,proper,?,1,?,?,slightly_prob,recommended,very_recom
?,proper,?,1,?,?,slightly_prob,?,priority
usual,proper,?,1,?,?,?,not_recom,?
usual,?,completed,1,convenient,?,problematic,recommended,?
usual,?,completed,?,convenient,?,?,priority,priority
?,proper,completed,?,?,convenient,problematic,not_recom,?
usual,?,?,1,convenient,?,nonprob,?,very_recom
usual,proper,?,?,?,?,nonprob,priority,?
usual,proper,completed,1,convenient,?,nonprob,not_recom,not_recom
usual,proper,?,1,convenient,inconv,slightly_prob,recommended,very_recom
usual,proper,completed,1,convenient,?,slightly_prob,priority,priority
?,proper,completed,?,?,?,?,not_recom,not_recom
?,proper,completed,?,convenient,inconv,problematic,?,priority
?,?,completed,?,convenient,inconv,problematic,?,?
usual,proper,completed,1,convenient,inconv,?,not_recom,not_recom
usual,proper,?,1,?,convenient,nonprob,?,very_recom
usual,proper,?,1,less_conv,convenient,nonprob,priority,priority
usual,proper,completed,1,less_conv,?,nonprob,?,?
usual,proper,completed,?,less_conv,?,slightly_prob,?,very_recom
usual,proper,?,1,?,convenient,slightly_prob,priority,priority
?,proper,completed,1,less_conv,?,slightly_prob,not_recom,not_recom
usual,proper,completed,?,?,convenient,problematic,recommended,priority
?,proper,completed,?,?,?,problematic,priority,priority
usual,proper,completed,1,less_conv,convenient,problematic,?,not_recom
?,proper,completed,?,?,?,?,recommended,very_recom
usual,?,?,1,?,inconv,?,?,priority
usual,proper,completed,1,less_conv,inconv,nonprob,not_recom,not_recom
usual,proper,?,?,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,completed,?,?,inconv,slightly_prob,priority,priority
usual,proper,?,?,less_conv,inconv,slightly_prob,not_recom,?
?,?,?,1,less_conv,inconv,problematic,recommended,?
usual,?,completed,1,less_conv,?,problematic,priority,priority
usual,?,?,1,?,inconv,problematic,?,not_recom
usual,proper,completed,1,critical,?,?,recommended,priority
?,proper,?,?,critical,convenient,nonprob,priority,priority
usual,?,completed,1,?,convenient,nonprob,not_recom,not_recom
?,proper,completed,1,critical,convenient,slightly_prob,recommended,?
usual,proper,completed,?,critical,?,slightly_prob,priority,priority
usual,proper,completed,1,critical,convenient,slightly_prob,?,not_recom
usual,proper,?,?,critical,convenient,problematic,recommended,priority
usual,?,?,?,critical,convenient,?,?,?
usual,?,?,1,?,convenient,?,not_recom,?
usual,proper,completed,1,critical,?,nonprob,?,?
usual,?,completed,1,critical,?,nonprob,?,priority
usual,proper,?,1,?,inconv,nonprob,not_recom,not_recom
?,proper,completed,?,critical,?,slightly_prob,?,priority
usual,?,?,1,critical,?,slightly_prob,priority,priority
usual,?,completed,1,?,inconv,?,not_recom,not_recom
usual,proper,completed,?,critical,inconv,problematic,recommended,?
?,?,completed,1,critical,?,?,?,priority
?,proper,?,1,critical,inconv,problematic,not_recom,?
usual,proper,completed,2,?,convenient,?,?,?
?,?,?,?,?,?,?,priority,priority
?,proper,?,2,convenient,convenient,nonprob,?,not_recom
?,proper,completed,2,convenient,?,?,recommended,very_recom
usual,proper,completed,2,convenient,convenient,slightly_prob,?,priority
?,?,?,2,convenient,?,slightly_prob,not_recom,?
usual,proper,?,2,?,convenient,problematic,recommended,?
?,proper,completed,2,convenient,convenient,?,?,priority
usual,proper,?,2,convenient,?,?,?,not_recom
usual,?,completed,?,convenient,inconv,nonprob,recommended,very_recom
usual,proper,completed,?,convenient,inconv,nonprob,?,priority
usual,proper,completed,2,convenient,inconv,nonprob,not_recom,?
?,proper,completed,2,?,inconv,slightly_prob,?,very_recom
usual,proper,?,2,?,?,slightly_prob,priority,priority
?,?,completed,2,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,completed,?,?,inconv,problematic,recommended,?
?,?,?,?,convenient,inconv,problematic,priority,?
usual,?,completed,?,?,inconv,?,not_recom,not_recom
usual,proper,?,2,?,convenient,nonprob,recommended,very_recom
usual,proper,completed,?,less_conv,convenient,nonprob,?,?
usual,proper,completed,2,less_conv,convenient,?,?,?
usual,?,?,?,less_conv,convenient,slightly_prob,recommended,very_recom
?,proper,completed,2,less_conv,?,slightly_prob,priority,priority
usual,?,completed,2,less_conv,convenient,slightly_prob,not_recom,?
usual,proper,?,2,?,convenient,problematic,recommended,priority
?,proper,?,2,?,convenient,problematic,?,?
usual,proper,?,2,?,convenient,?,?,?
?,proper,completed,2,?,inconv,nonprob,recommended,very_recom
usual,proper,?,2,less_conv,inconv,nonprob,?,priority
usual,?,completed,2,less_conv,inconv,nonprob,?,?
usual,proper,completed,2,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,completed,?,less_conv,?,?,priority,priority
usual,?,completed,2,?,?,slightly_prob,not_recom,?
usual,?,completed,2,?,?,problematic,recommended,priority
usual,proper,completed,?,less_conv,inconv,problematic,priority,priority
usual,proper,completed,?,?,inconv,?,?,not_recom
usual,?,completed,2,critical,convenient,nonprob,recommended,priority
usual,proper,completed,?,critical,convenient,nonprob,priority,priority
usual,proper,?,2,?,convenient,?,?,not_recom
usual,?,completed,2,critical,convenient,slightly_prob,recommended,?
usual,proper,completed,2,critical,convenient,slightly_prob,priority,priority
?,?,completed,2,?,convenient,slightly_prob,not_recom,?
usual,?,?,2,critical,convenient,problematic,recommended,priority
usual,proper,completed,?,critical,convenient,?,?,?
?,?,completed,2,critical,?,?,not_recom,not_recom
usual,proper,completed,?,?,inconv,?,recommended,priority
usual,proper,?,2,critical,inconv,nonprob,priority,?
usual,proper,?,2,?,inconv,nonprob,not_recom,not_recom
usual,?,?,2,critical,inconv,slightly_prob,recommended,?
usual,proper,completed,?,critical,?,slightly_prob,priority,priority
usual,proper,completed,2,?,?,?,?,not_recom
usual,?,completed,2,?,inconv,problematic,?,priority
usual,proper,completed,2,critical,?,?,priority,priority
usual,proper,completed,2,?,inconv,problematic,?,?
?,?,?,3,convenient,?,nonprob,?,very_recom
usual,proper,completed,3,convenient,convenient,?,priority,priority
?,?,completed,?,?,?,nonprob,not_recom,?
usual,proper,?,3,convenient,?,slightly_prob,?,very_recom
?,?,?,3,convenient,?,slightly_prob,priority,priority
?,proper,completed,3,?,?,?,not_recom,?
usual,proper,completed,3,?,convenient,?,recommended,priority
usual,?,?,3,convenient,?,problematic,priority,priority
usual,proper,completed,3,convenient,convenient,problematic,not_recom,not_recom
usual,proper,completed,?,?,inconv,nonprob,recommended,?
usual,proper,?,3,convenient,?,?,priority,priority
?,proper,completed,?,convenient,?,nonprob,?,not_recom
usual,proper,completed,?,convenient,?,slightly_prob,?,priority
usual,proper,?,3,?,?,slightly_prob,priority,?
usual,proper,completed,?,?,inconv,slightly_prob,not_recom,?
usual,proper,?,?,?,inconv,?,recommended,?
?,proper,completed,?,convenient,inconv,problematic,?,priority
usual,proper,completed,3,convenient,inconv,problematic,not_recom,not_recom
?,?,?,?,less_conv,convenient,?,?,?
usual,proper,completed,?,less_conv,convenient,nonprob,?,priority
usual,proper,completed,?,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,completed,?,?,?,?,recommended,priority
?,proper,completed,3,less_conv,convenient,slightly_prob,?,priority
usual,proper,completed,?,less_conv,?,?,not_recom,not_recom
usual,proper,completed,3,?,?,problematic,?,priority
?,proper,completed,3,less_conv,convenient,?,priority,?
usual,?,completed,?,?,convenient,problematic,not_recom,?
?,proper,completed,3,less_conv,?,?,recommended,priority
?,proper,?,3,less_conv,inconv,nonprob,priority,?
?,?,?,3,?,inconv,?,not_recom,not_recom
usual,?,?,3,less_conv,inconv,?,?,priority
usual,proper,completed,3,less_conv,inconv,slightly_prob,priority,priority
usual,proper,?,3,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,?,completed,3,less_conv,?,problematic,recommended,?
usual,?,completed,3,less_conv,?,problematic,?,priority
?,?,completed,3,less_conv,?,problematic,not_recom,not_recom
?,proper,?,?,critical,?,?,recommended,?
usual,proper,?,3,critical,convenient,nonprob,priority,priority
usual,?,?,?,critical,?,nonprob,?,?
?,proper,completed,?,?,?,?,recommended,?
?,proper,completed,3,critical,convenient,slightly_prob,?,priority
usual,proper,completed,?,critical,?,slightly_prob,?,?
usual,?,completed,?,critical,convenient,problematic,recommended,?
usual,proper,completed,?,critical,convenient,problematic,priority,priority
?,?,completed,3,?,?,problematic,not_recom,not_recom
usual,proper,completed,3,?,inconv,?,recommended,?
usual,proper,completed,?,critical,inconv,nonprob,?,priority
usual,?,?,3,?,inconv,nonprob,not_recom,not_recom
usual,proper,completed,3,?,inconv,?,recommended,priority
usual,?,completed,3,?,inconv,slightly_prob,priority,priority
usual,proper,?,3,?,?,?,not_recom,not_recom
?,?,completed,?,?,inconv,?,recommended,priority
?,proper,completed,3,critical,inconv,problematic,?,priority
?,?,?,3,critical,?,?,not_recom,?
usual,proper,completed,?,?,convenient,nonprob,recommended,very_recom
usual,proper,completed,?,convenient,convenient,nonprob,?,priority
usual,proper,?,more,?,convenient,nonprob,not_recom,not_recom
usual,proper,completed,?,?,convenient,slightly_prob,recommended,very_recom
?,proper,completed,more,?,convenient,slightly_prob,?,priority
usual,proper,completed,more,convenient,convenient,slightly_prob,?,not_recom
?,proper,completed,more,convenient,convenient,problematic,recommended,?
?,?,completed,more,?,?,?,priority,priority
usual,proper,completed,more,convenient,convenient,problematic,not_recom,not_recom
?,proper,completed,more,?,?,nonprob,?,?
usual,proper,completed,more,convenient,?,nonprob,?,priority
usual,proper,completed,?,convenient,inconv,?,not_recom,?
?,proper,completed,more,convenient,?,slightly_prob,?,priority
usual,proper,completed,more,convenient,inconv,slightly_prob,priority,?
usual,proper,completed,more,convenient,inconv,?,not_recom,not_recom
usual,proper,completed,?,convenient,inconv,problematic,recommended,?
?,?,completed,more,convenient,inconv,?,priority,priority
