@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

?,proper,complete,1,?,?,nonprob,?,?
usual,?,complete,1,convenient,?,nonprob,priority,priority
usual,proper,complete,1,convenient,convenient,nonprob,not_recom,not_recom
usual,?,?,1,?,?,slightly_prob,recommended,recommend
usual,proper,?,1,convenient,convenient,?,priority,priority
usual,proper,?,1,convenient,convenient,slightly_prob,not_recom,?
usual,proper,complete,1,convenient,convenient,problematic,recommended,priority
usual,proper,?,?,convenient,?,problematic,priority,?
usual,proper,?,?,?,convenient,problematic,not_recom,?
usual,proper,complete,?,convenient,?,nonprob,recommended,?
?,proper,complete,1,convenient,inconv,nonprob,?,priority
usual,proper,?,1,?,inconv,nonprob,not_recom,not_recom
?,proper,?,1,convenient,inconv,slightly_prob,recommended,?
usual,proper,complete,?,convenient,inconv,slightly_prob,priority,priority
?,proper,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
usual,?,?,1,convenient,inconv,?,recommended,?
?,proper,complete,1,convenient,inconv,?,priority,?
usual,proper,?,1,convenient,inconv,?,not_recom,not_recom
?,?,complete,1,?,?,nonprob,recommended,very_recom
?,?,?,1,less_conv,convenient,nonprob,priority,?
usual,proper,?,1,?,?,nonprob,not_recom,not_recom
?,proper,complete,1,?,convenient,?,?,very_recom
usual,proper,complete,1,less_conv,convenient,slightly_prob,priority,priority
usual,proper,?,1,less_conv,?,slightly_prob,not_recom,not_recom
usual,?,complete,1,less_conv,convenient,problematic,?,priority
?,proper,complete,?,less_conv,?,problematic,?,priority
?,proper,?,1,less_conv,convenient,problematic,not_recom,not_recom
usual,?,complete,1,less_conv,inconv,nonprob,recommended,?
usual,?,complete,1,less_conv,inconv,nonprob,?,priority
usual,proper,?,1,less_conv,inconv,?,not_recom,?
?,proper,?,?,?,?,?,?,very_recom
usual,?,complete,?,less_conv,?,slightly_prob,priority,?
?,proper,complete,1,less_conv,inconv,?,not_recom,not_recom
usual,proper,complete,1,less_conv,inconv,problematic,recommended,priority
?,proper,complete,1,less_conv,inconv,problematic,priority,?
?,proper,complete,1,less_conv,?,problematic,not_recom,not_recom
usual,?,complete,1,critical,convenient,?,recommended,very_recom
usual,proper,?,1,critical,convenient,nonprob,priority,priority
?,proper,?,?,critical,convenient,?,not_recom,not_recom
usual,proper,complete,?,?,convenient,slightly_prob,recommended,?
usual,?,?,1,critical,?,slightly_prob,priority,priority
?,proper,complete,?,critical,convenient,slightly_prob,?,?
?,proper,complete,1,critical,convenient,?,recommended,priority
usual,proper,complete,1,critical,?,problematic,priority,?
usual,proper,?,1,critical,?,problematic,not_recom,?
?,proper,complete,1,critical,inconv,nonprob,recommended,?
usual,proper,complete,?,critical,?,nonprob,priority,priority
usual,proper,?,?,critical,inconv,?,?,not_recom
usual,proper,?,?,critical,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,1,critical,?,?,priority,?
usual,proper,complete,?,critical,inconv,slightly_prob,not_recom,?
?,?,complete,1,critical,?,?,?,priority
?,?,complete,1,critical,inconv,problematic,priority,priority
usual,proper,complete,?,critical,inconv,problematic,not_recom,not_recom
?,?,?,?,?,convenient,nonprob,?,?
?,proper,?,2,convenient,convenient,nonprob,priority,priority
usual,proper,complete,?,convenient,?,?,?,?
usual,?,complete,2,convenient,?,slightly_prob,recommended,?
?,proper,?,2,?,convenient,slightly_prob,priority,priority
usual,proper,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
usual,?,complete,2,convenient,convenient,problematic,recommended,priority
?,proper,?,2,convenient,convenient,?,priority,priority
usual,?,complete,2,convenient,convenient,problematic,not_recom,not_recom
usual,proper,?,2,convenient,?,nonprob,recommended,?
usual,proper,?,2,convenient,inconv,nonprob,priority,?
?,proper,complete,?,convenient,inconv,nonprob,not_recom,?
?,proper,complete,?,?,inconv,slightly_prob,?,very_recom
usual,proper,?,2,?,inconv,slightly_prob,priority,?
?,proper,complete,?,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,?,?,?,?,?,priority
usual,proper,complete,2,convenient,inconv,problematic,priority,priority
usual,proper,complete,2,convenient,inconv,?,?,not_recom
?,?,complete,?,?,convenient,nonprob,recommended,?
?,?,complete,2,?,convenient,nonprob,priority,priority
usual,proper,?,2,less_conv,?,nonprob,not_recom,not_recom
usual,proper,complete,2,less_conv,convenient,?,recommended,?
usual,proper,complete,2,less_conv,convenient,slightly_prob,priority,priority
usual,?,complete,2,?,convenient,?,not_recom,not_recom
usual,proper,complete,2,?,?,problematic,?,priority
usual,proper,complete,2,?,convenient,problematic,?,?
usual,proper,complete,2,?,?,problematic,not_recom,not_recom
?,proper,complete,2,?,?,nonprob,recommended,very_recom
usual,?,complete,2,less_conv,inconv,nonprob,priority,?
usual,proper,?,?,less_conv,inconv,nonprob,?,not_recom
?,proper,complete,2,?,inconv,?,?,very_recom
usual,proper,?,?,less_conv,inconv,slightly_prob,priority,?
usual,proper,complete,2,less_conv,inconv,slightly_prob,not_recom,?
?,?,complete,?,less_conv,inconv,problematic,?,?
?,?,?,2,less_conv,inconv,problematic,priority,priority
usual,proper,complete,2,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,complete,2,critical,?,nonprob,recommended,?
usual,proper,?,?,critical,convenient,nonprob,?,?
usual,?,?,2,critical,convenient,nonprob,?,?
usual,proper,complete,2,critical,?,slightly_prob,?,priority
?,proper,complete,?,critical,convenient,slightly_prob,priority,priority
usual,proper,complete,?,critical,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,2,critical,convenient,problematic,recommended,priority
usual,proper,?,2,critical,convenient,problematic,priority,priority
?,proper,complete,2,?,convenient,?,not_recom,not_recom
usual,proper,complete,2,?,inconv,?,recommended,priority
usual,?,complete,?,critical,inconv,nonprob,priority,?
usual,proper,complete,2,critical,inconv,nonprob,?,?
?,proper,?,2,critical,inconv,?,recommended,?
usual,?,complete,?,?,?,?,?,priority
usual,proper,complete,2,critical,?,?,?,?
usual,proper,complete,?,critical,inconv,problematic,recommended,priority
usual,proper,complete,2,critical,inconv,problematic,?,?
usual,proper,complete,2,critical,?,problematic,not_recom,not_recom
?,?,complete,3,convenient,?,nonprob,?,very_recom
?,?,complete,?,convenient,convenient,nonprob,priority,priority
usual,?,?,?,convenient,?,nonprob,?,not_recom
usual,proper,?,3,convenient,?,?,?,?
?,proper,?,3,convenient,?,slightly_prob,priority,priority
usual,?,complete,3,convenient,?,slightly_prob,not_recom,?
?,?,complete,?,?,?,problematic,recommended,?
usual,?,complete,3,convenient,convenient,problematic,?,?
usual,proper,complete,?,convenient,convenient,problematic,?,not_recom
usual,?,?,3,?,inconv,nonprob,?,priority
usual,?,complete,3,convenient,inconv,?,?,?
?,?,?,?,?,?,nonprob,?,not_recom
usual,?,?,?,?,inconv,?,recommended,?
?,?,complete,3,convenient,inconv,slightly_prob,priority,?
usual,proper,complete,3,?,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,3,convenient,inconv,problematic,recommended,priority
usual,proper,complete,3,?,inconv,problematic,priority,priority
?,proper,complete,?,?,?,problematic,not_recom,?
usual,proper,complete,3,?,?,?,recommended,priority
?,?,complete,?,less_conv,convenient,nonprob,priority,priority
usual,proper,?,3,less_conv,convenient,nonprob,not_recom,not_recom
?,proper,?,3,?,convenient,slightly_prob,recommended,priority
usual,proper,complete,3,?,convenient,slightly_prob,priority,priority
usual,?,complete,?,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,?,?,?,?,problematic,?,priority
usual,proper,?,?,less_conv,convenient,?,priority,priority
usual,proper,?,3,less_conv,convenient,?,not_recom,?
?,proper,complete,3,less_conv,?,nonprob,recommended,priority
usual,?,complete,3,less_conv,inconv,nonprob,priority,priority
?,proper,complete,3,?,?,nonprob,not_recom,not_recom
?,proper,?,?,less_conv,?,slightly_prob,recommended,priority
usual,proper,complete,?,less_conv,inconv,slightly_prob,priority,priority
usual,proper,complete,3,less_conv,inconv,slightly_prob,not_recom,not_recom
?,proper,?,3,?,inconv,?,?,priority
usual,proper,complete,3,?,inconv,problematic,priority,?
usual,proper,?,?,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,?,3,critical,?,nonprob,recommended,?
usual,proper,complete,3,?,?,nonprob,priority,priority
?,proper,?,3,?,convenient,nonprob,?,?
usual,proper,complete,?,critical,convenient,slightly_prob,recommended,priority
?,proper,complete,?,critical,convenient,slightly_prob,priority,priority
usual,?,?,3,critical,convenient,slightly_prob,not_recom,not_recom
usual,?,complete,3,critical,convenient,problematic,recommended,priority
usual,?,complete,3,?,convenient,?,priority,priority
?,proper,?,3,critical,convenient,problematic,not_recom,not_recom
usual,proper,complete,3,critical,inconv,nonprob,recommended,?
usual,proper,complete,?,?,?,nonprob,priority,priority
usual,proper,?,?,critical,?,nonprob,?,not_recom
?,proper,complete,?,critical,inconv,?,?,priority
usual,?,?,3,critical,?,?,priority,priority
usual,proper,?,3,critical,inconv,slightly_prob,not_recom,not_recom
usual,?,complete,?,critical,?,problematic,recommended,priority
?,proper,complete,?,critical,inconv,problematic,priority,priority
?,?,complete,?,critical,inconv,problematic,?,?
usual,proper,complete,more,?,?,?,?,very_recom
usual,proper,?,more,convenient,convenient,nonprob,priority,?
?,?,complete,more,?,convenient,nonprob,?,not_recom
usual,proper,?,more,convenient,convenient,slightly_prob,recommended,?
usual,proper,complete,more,convenient,convenient,?,?,priority
?,proper,complete,more,convenient,convenient,slightly_prob,?,not_recom
usual,proper,?,more,convenient,convenient,problematic,recommended,priority
usual,?,?,?,convenient,convenient,problematic,priority,?
?,?,complete,?,convenient,?,problematic,?,not_recom
usual,proper,complete,?,?,?,nonprob,?,priority
usual,proper,?,more,convenient,inconv,nonprob,priority,priority
?,?,complete,more,?,inconv,nonprob,?,?
usual,proper,complete,?,convenient,inconv,slightly_prob,recommended,?
?,proper,complete,?,convenient,?,slightly_prob,?,priority
usual,proper,complete,?,convenient,inconv,slightly_prob,?,not_recom
?,proper,complete,?,convenient,inconv,problematic,recommended,?
usual,proper,complete,more,?,inconv,problematic,?,priority
usual,proper,?,?,?,inconv,?,not_recom,not_recom
usual,?,complete,more,less_conv,convenient,nonprob,recommended,?
usual,proper,?,?,less_conv,?,nonprob,priority,priority
usual,?,?,more,less_conv,convenient,nonprob,not_recom,not_recom
?,proper,?,more,?,convenient,?,?,priority
usual,?,complete,more,less_conv,?,?,priority,priority
usual,proper,complete,more,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,?,less_conv,?,problematic,?,priority
usual,proper,complete,more,less_conv,convenient,problematic,priority,?
usual,?,complete,more,less_conv,convenient,?,not_recom,?
usual,?,complete,more,less_conv,inconv,nonprob,recommended,priority
usual,proper,complete,more,less_conv,?,?,?,?
usual,?,complete,more,?,inconv,?,?,not_recom
usual,?,complete,more,?,inconv,?,recommended,priority
usual,?,?,?,?,?,?,?,priority
