@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,complete,1,convenient,convenient,nonprob,recommended,recommend
usual,proper,complete,1,convenient,convenient,nonprob,priority,?
usual,proper,complete,1,?,convenient,nonprob,not_recom,not_recom
usual,proper,complete,1,convenient,convenient,slightly_prob,?,recommend
usual,?,complete,?,convenient,convenient,slightly_prob,priority,priority
?,proper,?,1,convenient,convenient,slightly_prob,?,not_recom
usual,?,complete,1,convenient,convenient,problematic,recommended,priority
usual,proper,complete,1,convenient,convenient,problematic,?,priority
?,proper,complete,1,convenient,convenient,problematic,not_recom,?
?,proper,complete,?,convenient,inconv,nonprob,recommended,very_recom
usual,proper,complete,1,convenient,inconv,nonprob,priority,priority
usual,proper,complete,1,convenient,inconv,nonprob,?,not_recom
usual,proper,complete,1,convenient,inconv,?,recommended,?
usual,proper,complete,1,convenient,?,slightly_prob,priority,priority
usual,proper,complete,1,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,1,?,inconv,problematic,?,priority
usual,?,?,1,convenient,inconv,problematic,priority,priority
usual,proper,complete,1,convenient,inconv,problematic,not_recom,not_recom
usual,proper,complete,1,less_conv,?,nonprob,recommended,very_recom
usual,proper,complete,1,less_conv,?,nonprob,?,priority
usual,proper,complete,1,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,complete,1,less_conv,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,1,less_conv,convenient,slightly_prob,priority,priority
usual,proper,complete,1,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,1,less_conv,convenient,problematic,recommended,priority
usual,proper,complete,1,less_conv,convenient,problematic,priority,priority
?,?,complete,?,less_conv,convenient,problematic,not_recom,?
usual,proper,complete,1,less_conv,?,nonprob,recommended,very_recom
usual,proper,complete,?,less_conv,inconv,nonprob,priority,priority
usual,proper,complete,1,less_conv,inconv,?,not_recom,not_recom
usual,proper,complete,1,less_conv,inconv,slightly_prob,recommended,very_recom
