@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,complete,1,convenient,convenient,nonprob,recommended,?
usual,proper,?,1,convenient,convenient,nonprob,priority,priority
usual,proper,complete,1,convenient,convenient,nonprob,not_recom,?
?,proper,complete,1,convenient,convenient,slightly_prob,recommended,recommend
usual,proper,complete,1,convenient,convenient,slightly_prob,priority,?
?,proper,complete,1,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,1,?,convenient,problematic,recommended,priority
usual,proper,complete,1,?,convenient,problematic,priority,priority
usual,?,complete,1,convenient,convenient,problematic,not_recom,not_recom
usual,?,complete,1,convenient,inconv,nonprob,recommended,very_recom
usual,proper,complete,1,convenient,inconv,nonprob,priority,priority
usual,?,complete,1,convenient,?,nonprob,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,slightly_prob,recommended,very_recom
usual,?,complete,1,convenient,inconv,slightly_prob,priority,priority
usual,proper,?,1,convenient,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,1,convenient,inconv,?,recommended,priority
?,proper,complete,1,convenient,inconv,problematic,priority,priority
usual,proper,complete,1,convenient,inconv,?,not_recom,not_recom
?,proper,complete,1,less_conv,convenient,nonprob,recommended,very_recom
usual,proper,complete,?,less_conv,convenient,?,priority,priority
usual,proper,complete,1,less_conv,?,nonprob,not_recom,not_recom
usual,proper,complete,1,less_conv,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,1,less_conv,convenient,slightly_prob,priority,priority
usual,proper,complete,?,less_conv,convenient,slightly_prob,?,not_recom
?,proper,complete,1,less_conv,convenient,problematic,recommended,priority
usual,?,complete,1,less_conv,?,problematic,priority,priority
?,?,?,?,less_conv,convenient,problematic,not_recom,?
usual,proper,complete,?,less_conv,inconv,?,recommended,very_recom
usual,proper,complete,1,less_conv,inconv,nonprob,priority,priority
usual,proper,complete,1,less_conv,inconv,nonprob,not_recom,not_recom
usual,?,complete,1,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,1,less_conv,inconv,slightly_prob,priority,priority
usual,proper,complete,1,less_conv,inconv,?,?,not_recom
?,proper,complete,1,less_conv,inconv,problematic,recommended,priority
?,?,complete,1,less_conv,inconv,problematic,priority,priority
usual,proper,complete,?,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,complete,1,critical,convenient,nonprob,recommended,very_recom
usual,proper,complete,1,critical,convenient,nonprob,?,priority
usual,proper,complete,1,critical,?,nonprob,?,?
usual,proper,complete,1,?,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,1,critical,convenient,slightly_prob,priority,priority
usual,proper,complete,1,critical,convenient,slightly_prob,not_recom,not_recom
?,proper,complete,1,critical,convenient,problematic,recommended,priority
usual,?,complete,1,critical,convenient,problematic,priority,priority
usual,proper,complete,1,critical,convenient,problematic,not_recom,not_recom
usual,proper,complete,1,critical,inconv,nonprob,recommended,very_recom
usual,proper,complete,1,critical,inconv,nonprob,priority,priority
usual,proper,complete,1,critical,?,nonprob,not_recom,not_recom
?,proper,complete,1,critical,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,?,critical,inconv,?,priority,priority
?,proper,complete,1,critical,inconv,?,not_recom,not_recom
usual,proper,complete,1,critical,inconv,?,?,priority
usual,proper,complete,1,critical,inconv,problematic,?,priority
?,proper,complete,1,critical,inconv,problematic,not_recom,?
usual,?,complete,2,convenient,convenient,nonprob,recommended,?
usual,proper,complete,2,convenient,convenient,nonprob,?,priority
usual,proper,?,2,convenient,convenient,nonprob,not_recom,not_recom
usual,proper,complete,2,?,convenient,slightly_prob,recommended,very_recom
usual,proper,?,2,convenient,convenient,slightly_prob,priority,priority
usual,proper,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,2,convenient,convenient,problematic,recommended,priority
?,proper,complete,2,convenient,?,problematic,priority,priority
usual,proper,complete,2,convenient,convenient,problematic,not_recom,?
usual,proper,complete,2,convenient,inconv,nonprob,?,very_recom
usual,proper,complete,2,convenient,inconv,?,?,?
?,proper,complete,2,?,inconv,nonprob,not_recom,not_recom
usual,proper,complete,2,convenient,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,2,convenient,inconv,slightly_prob,priority,priority
usual,proper,complete,2,?,inconv,?,not_recom,not_recom
usual,proper,?,2,convenient,inconv,problematic,recommended,priority
usual,proper,complete,2,convenient,inconv,?,priority,priority
usual,proper,complete,2,convenient,inconv,problematic,not_recom,not_recom
usual,proper,complete,2,less_conv,?,nonprob,recommended,very_recom
usual,proper,complete,2,less_conv,convenient,nonprob,priority,priority
?,proper,complete,2,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,?,?,less_conv,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,?,less_conv,convenient,slightly_prob,priority,priority
usual,proper,complete,2,less_conv,convenient,slightly_prob,not_recom,not_recom
usual,proper,complete,2,less_conv,convenient,problematic,recommended,priority
usual,proper,complete,2,less_conv,convenient,problematic,priority,?
?,proper,complete,?,less_conv,convenient,problematic,not_recom,not_recom
?,proper,complete,2,less_conv,inconv,nonprob,recommended,very_recom
usual,proper,complete,2,less_conv,inconv,?,?,priority
usual,proper,complete,2,less_conv,inconv,?,not_recom,not_recom
usual,proper,complete,2,less_conv,inconv,slightly_prob,recommended,very_recom
usual,proper,complete,2,less_conv,inconv,slightly_prob,priority,priority
?,proper,complete,2,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,proper,complete,2,less_conv,inconv,problematic,recommended,priority
usual,proper,complete,?,less_conv,inconv,problematic,priority,priority
usual,?,complete,2,less_conv,inconv,problematic,not_recom,not_recom
usual,proper,complete,2,?,convenient,nonprob,recommended,priority
?,proper,complete,2,critical,convenient,nonprob,priority,priority
usual,proper,complete,2,critical,convenient,?,not_recom,not_recom
usual,proper,?,2,critical,convenient,slightly_prob,recommended,priority
usual,proper,complete,2,critical,convenient,slightly_prob,priority,priority
usual,proper,complete,2,critical,convenient,slightly_prob,not_recom,not_recom
usual,proper,?,2,critical,?,problematic,recommended,priority
usual,proper,complete,2,critical,convenient,problematic,priority,priority
usual,proper,complete,2,critical,convenient,problematic,not_recom,not_recom
usual,?,?,?,critical,inconv,nonprob,recommended,priority
usual,proper,complete,2,?,?,nonprob,?,priority
usual,proper,complete,2,critical,inconv,?,not_recom,?
usual,?,?,2,?,inconv,slightly_prob,recommended,?
usual,?,complete,2,critical,?,slightly_prob,priority,priority
usual,proper,complete,2,critical,?,slightly_prob,not_recom,?
?,proper,complete,2,critical,inconv,problematic,recommended,priority
usual,proper,complete,2,critical,inconv,problematic,?,priority
usual,proper,complete,2,critical,inconv,problematic,not_recom,not_recom
usual,proper,complete,3,convenient,?,nonprob,recommended,very_recom
