@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,?,complete,?,convenient,?,nonprob,recommended,?
usual,proper,complete,1,convenient,convenient,?,priority,priority
?,proper,?,?,convenient,convenient,?,not_recom,?
usual,proper,complete,1,?,convenient,slightly_prob,?,?
?,proper,?,1,?,convenient,slightly_prob,priority,priority
usual,proper,complete,?,convenient,convenient,?,not_recom,not_recom
?,proper,complete,?,convenient,convenient,problematic,recommended,priority
usual,proper,?,1,convenient,convenient,?,?,priority
usual,?,complete,1,convenient,convenient,?,?,?
?,?,complete,1,convenient,inconv,nonprob,?,?
?,?,complete,?,convenient,?,nonprob,priority,priority
usual,proper,?,1,convenient,inconv,?,not_recom,?
usual,?,?,1,?,?,slightly_prob,recommended,very_recom
usual,?,?,1,convenient,?,?,?,?
usual,?,?,?,?,?,?,not_recom,?
?,proper,complete,1,convenient,inconv,problematic,recommended,priority
usual,proper,complete,?,convenient,?,problematic,?,priority
usual,?,?,?,?,inconv,problematic,?,not_recom
?,proper,?,?,less_conv,?,?,?,very_recom
usual,proper,?,1,less_conv,?,nonprob,priority,priority
?,proper,?,?,?,convenient,nonprob,?,not_recom
usual,?,complete,?,?,convenient,slightly_prob,?,very_recom
?,proper,?,1,?,?,?,?,?
usual,proper,?,?,less_conv,convenient,slightly_prob,not_recom,not_recom
?,proper,complete,?,?,convenient,problematic,recommended,?
?,?,complete,1,?,convenient,?,priority,?
usual,proper,?,1,?,convenient,?,?,not_recom
usual,proper,?,1,less_conv,inconv,?,recommended,very_recom
usual,proper,?,1,less_conv,?,nonprob,priority,?
usual,?,complete,1,less_conv,?,?,not_recom,not_recom
?,proper,complete,1,?,?,slightly_prob,recommended,very_recom
usual,proper,?,1,?,?,?,?,?
?,?,complete,?,less_conv,inconv,slightly_prob,not_recom,not_recom
usual,?,?,?,less_conv,?,problematic,?,?
?,?,complete,1,less_conv,?,problematic,priority,priority
?,?,?,1,less_conv,inconv,problematic,?,?
usual,proper,?,?,critical,convenient,nonprob,recommended,very_recom
usual,proper,?,?,critical,convenient,?,priority,?
?,?,complete,1,?,?,nonprob,not_recom,?
?,proper,complete,?,?,?,slightly_prob,recommended,?
?,proper,complete,?,critical,convenient,slightly_prob,priority,?
usual,?,complete,?,?,?,slightly_prob,?,not_recom
usual,?,complete,1,?,?,?,recommended,priority
?,proper,?,?,critical,?,problematic,priority,?
?,proper,?,1,critical,?,?,not_recom,?
?,proper,complete,?,critical,?,nonprob,recommended,?
?,?,complete,?,critical,?,nonprob,?,priority
?,?,?,?,critical,inconv,?,?,?
usual,?,complete,1,?,?,?,?,?
usual,proper,complete,1,?,inconv,?,priority,?
?,?,?,1,critical,?,?,not_recom,not_recom
?,proper,?,1,critical,?,?,recommended,priority
?,proper,?,?,critical,inconv,problematic,priority,?
?,proper,?,?,?,inconv,problematic,?,?
usual,proper,?,?,convenient,?,nonprob,recommended,?
?,?,?,?,convenient,?,nonprob,?,priority
usual,?,?,2,?,convenient,nonprob,?,?
usual,proper,?,?,convenient,convenient,?,?,?
usual,proper,complete,?,convenient,?,slightly_prob,?,?
?,proper,?,2,convenient,convenient,slightly_prob,not_recom,not_recom
usual,?,complete,?,convenient,convenient,?,?,priority
usual,proper,complete,2,?,?,problematic,priority,?
?,?,?,?,convenient,?,?,not_recom,?
