@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,?,1,convenient,convenient,nonprob,recommended,recommend
?,proper,complete,1,convenient,?,?,?,?
usual,?,complete,?,convenient,?,?,not_recom,?
?,proper,complete,1,?,convenient,slightly_prob,recommended,recommend
?,?,?,1,convenient,convenient,?,?,priority
usual,proper,complete,?,convenient,convenient,?,not_recom,not_recom
?,proper,complete,1,convenient,convenient,?,recommended,priority
usual,proper,complete,1,convenient,?,problematic,priority,priority
usual,proper,complete,?,?,convenient,?,not_recom,not_recom
usual,proper,?,1,convenient,?,?,recommended,very_recom
?,?,?,1,convenient,?,?,priority,?
?,proper,?,?,?,?,?,not_recom,not_recom
?,proper,complete,1,?,?,slightly_prob,?,?
?,proper,?,1,convenient,?,slightly_prob,priority,?
?,proper,complete,1,?,?,?,?,not_recom
usual,?,?,?,?,inconv,problematic,?,priority
?,proper,complete,1,convenient,?,problematic,?,?
usual,?,complete,1,?,?,?,?,?
?,proper,complete,1,?,?,nonprob,recommended,very_recom
usual,?,complete,1,?,?,?,priority,?
?,proper,complete,1,?,convenient,nonprob,?,?
?,proper,complete,1,?,convenient,slightly_prob,recommended,very_recom
?,proper,?,1,less_conv,convenient,?,priority,?
usual,?,complete,?,?,convenient,?,not_recom,?
?,?,?,1,?,convenient,problematic,recommended,priority
?,proper,?,1,less_conv,convenient,?,priority,?
?,?,?,1,?,convenient,problematic,?,not_recom
usual,?,complete,1,less_conv,inconv,nonprob,?,very_recom
?,?,complete,?,less_conv,?,?,priority,?
?,proper,complete,?,less_conv,inconv,nonprob,?,not_recom
?,?,complete,1,less_conv,inconv,?,recommended,very_recom
usual,proper,complete,?,less_conv,inconv,slightly_prob,?,priority
usual,proper,?,?,less_conv,?,?,not_recom,?
?,proper,?,1,?,?,?,recommended,priority
?,?,?,?,less_conv,?,?,?,priority
?,?,?,?,?,?,?,?,not_recom
usual,?,complete,1,?,?,nonprob,recommended,?
usual,?,complete,1,?,convenient,?,?,priority
?,?,?,?,critical,convenient,?,not_recom,not_recom
usual,?,complete,1,critical,?,?,recommended,very_recom
usual,proper,complete,?,critical,convenient,?,?,?
usual,?,complete,?,critical,?,slightly_prob,not_recom,?
?,?,complete,1,critical,convenient,?,?,?
?,?,?,1,?,?,problematic,?,priority
usual,?,complete,?,?,convenient,problematic,not_recom,not_recom
usual,proper,?,?,critical,?,nonprob,recommended,?
usual,?,?,?,critical,inconv,nonprob,?,?
usual,proper,?,?,critical,inconv,?,?,?
?,proper,?,?,?,inconv,?,?,?
usual,?,?,1,?,?,?,?,priority
?,?,?,?,?,inconv,slightly_prob,?,not_recom
usual,?,?,?,critical,?,?,recommended,?
?,?,?,1,?,?,?,priority,priority
usual,proper,?,1,critical,inconv,problematic,not_recom,?
?,?,complete,?,convenient,?,nonprob,?,very_recom
usual,?,?,2,convenient,?,?,?,priority
?,?,?,?,convenient,?,?,not_recom,?
?,proper,?,?,?,convenient,slightly_prob,recommended,very_recom
?,?,complete,?,?,convenient,slightly_prob,?,priority
?,?,complete,2,convenient,convenient,slightly_prob,not_recom,not_recom
?,proper,?,?,?,convenient,problematic,?,priority
usual,?,?,2,?,convenient,?,?,priority
?,?,?,?,?,convenient,problematic,?,not_recom
?,proper,?,?,?,?,?,recommended,very_recom
usual,proper,complete,2,convenient,?,?,?,priority
usual,?,complete,?,convenient,inconv,?,?,not_recom
usual,proper,complete,?,convenient,inconv,slightly_prob,?,very_recom
?,?,complete,2,?,inconv,?,?,?
?,proper,?,2,convenient,?,slightly_prob,?,not_recom
?,?,complete,2,?,?,problematic,?,priority
usual,proper,?,?,convenient,?,problematic,priority,?
?,proper,complete,?,convenient,inconv,?,?,not_recom
usual,?,?,?,?,convenient,nonprob,recommended,?
?,proper,complete,2,less_conv,convenient,?,?,priority
?,proper,?,?,less_conv,convenient,?,?,not_recom
usual,proper,complete,?,?,convenient,?,recommended,?
?,?,complete,?,less_conv,?,?,?,?
?,?,?,2,?,convenient,?,?,?
usual,proper,?,?,?,convenient,?,?,?
?,proper,?,?,?,convenient,?,priority,priority
usual,proper,complete,?,?,?,problematic,not_recom,?
usual,proper,?,2,?,?,?,?,?
usual,proper,?,2,less_conv,?,?,?,?
usual,proper,?,2,?,inconv,?,not_recom,?
usual,?,complete,2,?,inconv,?,?,very_recom
usual,proper,?,2,?,?,?,?,?
usual,proper,?,2,?,?,slightly_prob,?,not_recom
usual,?,complete,?,less_conv,?,?,recommended,priority
usual,proper,?,2,less_conv,inconv,?,?,?
?,?,?,2,?,inconv,problematic,?,?
?,proper,complete,?,critical,convenient,nonprob,?,priority
?,?,?,2,critical,?,nonprob,?,priority
usual,?,complete,?,?,?,?,?,not_recom
?,proper,complete,?,?,convenient,slightly_prob,?,priority
usual,proper,complete,2,critical,convenient,?,priority,?
usual,?,complete,?,?,?,slightly_prob,?,?
?,?,?,2,critical,convenient,problematic,?,priority
usual,?,?,2,critical,?,problematic,?,?
usual,proper,complete,2,critical,?,problematic,not_recom,?
usual,proper,complete,2,critical,inconv,?,?,?
?,?,?,2,critical,?,nonprob,priority,priority
usual,proper,?,2,?,inconv,nonprob,not_recom,not_recom
?,proper,complete,?,?,?,slightly_prob,?,priority
?,proper,?,2,critical,?,?,?,?
?,proper,complete,?,?,inconv,?,?,?
?,?,?,2,critical,inconv,?,?,?
?,?,?,?,critical,inconv,?,?,priority
usual,?,complete,?,?,inconv,?,not_recom,not_recom
?,?,complete,?,convenient,?,nonprob,recommended,?
?,proper,?,3,convenient,?,?,?,priority
usual,proper,complete,?,?,convenient,?,?,not_recom
?,?,?,3,convenient,?,slightly_prob,recommended,?
?,?,?,?,?,convenient,?,priority,?
?,proper,?,3,?,?,?,not_recom,?
?,?,complete,?,convenient,?,?,?,priority
?,proper,?,?,convenient,?,?,priority,?
usual,?,?,3,?,convenient,?,not_recom,not_recom
?,?,?,3,?,?,nonprob,recommended,?
?,proper,?,?,?,?,?,priority,priority
?,?,complete,?,convenient,?,nonprob,not_recom,not_recom
usual,?,?,3,convenient,inconv,slightly_prob,recommended,priority
usual,?,complete,?,convenient,inconv,?,?,?
usual,?,?,?,?,?,slightly_prob,?,?
usual,proper,complete,3,convenient,inconv,?,?,priority
usual,?,complete,3,convenient,?,problematic,?,priority
?,?,?,3,?,inconv,problematic,not_recom,?
?,proper,?,?,?,convenient,nonprob,?,priority
usual,?,complete,?,?,?,nonprob,?,priority
?,?,complete,3,?,convenient,nonprob,?,not_recom
usual,?,?,?,less_conv,convenient,slightly_prob,recommended,?
usual,proper,complete,3,less_conv,convenient,slightly_prob,?,priority
?,proper,?,?,less_conv,?,slightly_prob,?,?
?,proper,?,3,less_conv,?,problematic,recommended,priority
?,proper,?,?,less_conv,?,problematic,?,priority
?,?,?,3,?,convenient,problematic,?,?
usual,proper,complete,?,?,inconv,nonprob,?,priority
?,proper,?,3,less_conv,inconv,nonprob,priority,priority
usual,proper,?,?,less_conv,?,?,not_recom,?
?,?,?,?,less_conv,inconv,slightly_prob,recommended,?
usual,?,complete,?,less_conv,?,slightly_prob,?,priority
?,proper,complete,?,?,inconv,slightly_prob,?,not_recom
?,?,?,3,less_conv,inconv,?,?,priority
?,?,?,?,less_conv,?,problematic,priority,?
?,?,?,?,less_conv,inconv,problematic,?,?
?,proper,?,?,critical,convenient,?,?,?
usual,proper,complete,?,?,convenient,nonprob,?,priority
usual,proper,?,?,?,?,?,?,?
?,?,?,3,?,convenient,?,recommended,?
usual,?,?,?,?,convenient,slightly_prob,?,?
usual,?,complete,3,critical,convenient,?,?,not_recom
?,?,?,3,?,convenient,problematic,recommended,priority
?,proper,?,3,critical,?,problematic,priority,priority
usual,proper,complete,?,?,convenient,?,?,not_recom
?,?,?,?,critical,?,nonprob,?,?
usual,proper,?,?,?,?,?,priority,priority
?,proper,complete,3,critical,inconv,nonprob,?,?
?,proper,complete,3,?,?,slightly_prob,recommended,?
?,proper,?,?,?,?,?,priority,?
usual,?,complete,3,critical,inconv,?,?,?
usual,?,complete,3,?,?,?,?,priority
?,proper,complete,?,?,?,problematic,priority,priority
?,proper,complete,3,?,inconv,problematic,not_recom,?
?,?,?,more,convenient,convenient,nonprob,recommended,very_recom
?,?,complete,more,convenient,?,nonprob,priority,?
?,proper,complete,?,?,convenient,?,?,not_recom
usual,?,complete,?,?,convenient,slightly_prob,recommended,very_recom
usual,proper,complete,?,?,convenient,?,priority,?
usual,proper,?,?,?,?,slightly_prob,not_recom,not_recom
usual,proper,?,more,?,?,?,?,?
usual,?,complete,?,?,?,problematic,priority,priority
usual,proper,complete,?,convenient,convenient,?,?,?
?,?,?,?,?,?,nonprob,?,priority
?,proper,complete,more,convenient,inconv,?,priority,?
?,proper,complete,more,?,?,nonprob,?,not_recom
?,proper,?,more,convenient,inconv,slightly_prob,?,priority
usual,?,?,more,?,inconv,?,priority,?
usual,?,?,more,?,?,?,?,?
usual,?,?,?,?,?,?,?,priority
?,?,complete,more,?,inconv,problematic,?,priority
usual,?,complete,more,?,?,?,not_recom,not_recom
?,proper,complete,?,less_conv,?,?,recommended,?
?,proper,complete,?,less_conv,?,nonprob,?,?
usual,proper,?,more,less_conv,convenient,nonprob,not_recom,not_recom
usual,proper,complete,more,?,convenient,slightly_prob,recommended,?
?,proper,complete,?,?,?,slightly_prob,priority,priority
?,proper,?,more,less_conv,?,slightly_prob,not_recom,?
usual,?,complete,more,less_conv,?,problematic,?,?
usual,?,?,more,?,convenient,problematic,priority,?
usual,proper,complete,?,less_conv,?,problematic,?,?
?,proper,?,more,?,inconv,?,recommended,priority
usual,proper,?,more,?,?,?,?,priority
usual,proper,complete,more,less_conv,?,nonprob,?,not_recom
usual,?,complete,?,?,inconv,?,?,?
?,?,?,?,less_conv,inconv,?,priority,priority
?,proper,?,more,less_conv,?,?,?,?
usual,?,?,?,less_conv,inconv,?,recommended,priority
usual,?,complete,?,less_conv,inconv,problematic,?,priority
?,proper,?,?,?,inconv,?,not_recom,?
?,?,?,more,?,convenient,nonprob,?,?
?,proper,?,more,critical,?,nonprob,?,?
?,proper,?,more,?,?,nonprob,not_recom,not_recom
usual,?,complete,more,?,convenient,?,?,priority
?,?,?,more,?,?,slightly_prob,?,?
usual,proper,complete,?,?,?,slightly_prob,not_recom,?
usual,?,?,?,?,?,?,?,priority
?,?,complete,more,critical,?,?,?,priority
?,proper,complete,?,?,convenient,problematic,?,?
?,proper,complete,more,critical,?,nonprob,?,?
?,proper,complete,?,?,inconv,nonprob,priority,priority
usual,proper,complete,more,?,inconv,nonprob,not_recom,?
?,?,complete,?,?,inconv,slightly_prob,?,priority
usual,?,complete,?,critical,inconv,slightly_prob,priority,priority
?,?,?,more,critical,inconv,slightly_prob,?,?
?,proper,?,?,?,?,?,recommended,priority
usual,proper,?,more,critical,?,problematic,priority,priority
usual,proper,complete,?,critical,inconv,problematic,not_recom,not_recom
?,proper,completed,?,convenient,convenient,nonprob,?,very_recom
usual,?,completed,1,convenient,convenient,nonprob,priority,?
usual,proper,?,?,convenient,?,?,not_recom,?
?,proper,?,1,convenient,?,?,?,very_recom
usual,?,completed,?,?,?,?,priority,?
?,proper,completed,1,?,convenient,?,?,not_recom
?,proper,?,?,?,?,problematic,?,?
usual,proper,?,1,?,?,problematic,?,priority
?,?,?,1,?,convenient,problematic,not_recom,?
?,proper,completed,1,convenient,?,nonprob,recommended,very_recom
usual,?,?,1,convenient,?,nonprob,priority,priority
?,?,?,?,convenient,inconv,nonprob,not_recom,not_recom
usual,proper,?,?,convenient,?,?,?,very_recom
?,?,?,?,convenient,inconv,slightly_prob,priority,priority
?,proper,?,1,?,?,?,?,not_recom
?,?,?,1,?,inconv,?,?,?
usual,?,completed,1,convenient,?,?,priority,priority
usual,?,?,1,convenient,?,problematic,not_recom,not_recom
usual,?,completed,1,less_conv,?,?,recommended,?
?,proper,completed,?,?,?,nonprob,?,?
usual,proper,?,?,?,convenient,nonprob,?,not_recom
?,?,?,1,less_conv,?,slightly_prob,recommended,?
usual,?,completed,?,?,?,slightly_prob,?,priority
?,?,completed,?,?,convenient,?,?,?
?,?,completed,?,?,?,problematic,recommended,?
usual,proper,?,1,?,?,?,?,priority
usual,proper,?,1,?,?,?,not_recom,not_recom
usual,?,completed,?,less_conv,?,nonprob,recommended,?
?,proper,completed,?,?,?,nonprob,?,?
usual,?,?,?,?,?,nonprob,not_recom,not_recom
?,proper,?,1,less_conv,inconv,?,recommended,very_recom
?,?,?,?,less_conv,?,?,priority,?
?,?,completed,?,?,inconv,?,?,not_recom
?,?,completed,1,less_conv,inconv,problematic,?,priority
?,proper,completed,1,less_conv,?,problematic,priority,priority
usual,proper,?,1,?,?,problematic,?,?
?,proper,?,1,?,convenient,nonprob,recommended,?
?,?,?,1,critical,?,?,priority,priority
usual,?,completed,1,?,?,nonprob,not_recom,?
?,proper,completed,?,critical,?,?,?,priority
?,proper,completed,?,?,?,slightly_prob,priority,?
?,proper,completed,1,?,convenient,?,?,not_recom
usual,proper,?,?,critical,convenient,?,recommended,?
usual,proper,completed,1,critical,convenient,problematic,priority,priority
usual,?,completed,?,?,convenient,problematic,?,?
?,proper,?,1,?,inconv,?,recommended,?
usual,?,?,1,critical,?,nonprob,?,priority
?,?,completed,1,critical,?,?,not_recom,not_recom
