@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

?,proper,complete,?,?,convenient,?,?,recommend
?,?,?,1,convenient,convenient,nonprob,priority,?
?,proper,complete,1,convenient,?,nonprob,?,not_recom
usual,?,?,1,convenient,?,?,?,recommend
usual,?,?,?,convenient,convenient,slightly_prob,priority,?
?,proper,complete,1,?,convenient,?,not_recom,not_recom
usual,?,?,1,convenient,convenient,problematic,recommended,priority
usual,proper,complete,1,?,?,problematic,priority,priority
?,proper,complete,1,convenient,?,?,?,?
usual,?,?,1,convenient,?,nonprob,?,very_recom
?,?,?,?,?,inconv,nonprob,priority,priority
usual,proper,complete,1,convenient,?,?,not_recom,not_recom
usual,proper,?,?,?,inconv,slightly_prob,?,?
usual,?,?,1,?,?,slightly_prob,priority,priority
?,proper,complete,?,?,?,?,?,not_recom
?,?,complete,?,convenient,inconv,problematic,?,?
?,?,?,?,convenient,?,?,?,priority
usual,?,complete,1,?,?,?,?,?
usual,proper,complete,1,?,convenient,?,?,?
usual,proper,complete,1,?,convenient,nonprob,priority,priority
usual,?,complete,?,?,?,?,?,?
usual,proper,complete,1,?,?,?,recommended,very_recom
usual,?,?,1,less_conv,convenient,slightly_prob,?,priority
usual,proper,complete,1,?,convenient,slightly_prob,not_recom,?
?,?,complete,?,?,convenient,problematic,?,?
?,proper,?,1,less_conv,convenient,?,priority,priority
?,?,complete,?,less_conv,?,problematic,?,not_recom
usual,proper,complete,1,less_conv,inconv,?,?,very_recom
?,?,?,1,less_conv,?,?,priority,?
?,proper,complete,?,less_conv,inconv,?,not_recom,not_recom
?,proper,complete,1,?,?,?,recommended,?
?,?,?,1,?,?,slightly_prob,priority,?
?,proper,complete,?,?,?,slightly_prob,not_recom,?
usual,proper,?,1,less_conv,inconv,problematic,recommended,priority
?,?,?,1,less_conv,inconv,problematic,priority,?
?,?,complete,?,less_conv,inconv,?,not_recom,not_recom
?,proper,complete,1,?,?,?,recommended,?
usual,?,?,1,critical,?,?,priority,?
?,proper,?,1,?,convenient,nonprob,not_recom,not_recom
usual,?,?,1,?,convenient,slightly_prob,recommended,very_recom
?,?,?,?,?,?,slightly_prob,?,priority
usual,proper,?,?,critical,?,?,not_recom,not_recom
usual,?,complete,?,?,?,problematic,?,priority
