@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

usual,proper,?,1,convenient,convenient,nonprob,?,?
?,proper,complete,1,convenient,?,?,?,?
usual,?,complete,?,convenient,?,?,not_recom,?
?,?,complete,?,?,convenient,?,recommended,recommend
?,?,?,1,convenient,convenient,?,?,priority
usual,proper,complete,?,convenient,convenient,?,not_recom,not_recom
?,proper,complete,1,convenient,convenient,?,?,priority
usual,proper,?,1,convenient,?,problematic,priority,priority
usual,proper,complete,?,?,convenient,?,not_recom,not_recom
usual,proper,?,1,convenient,?,?,recommended,very_recom
?,?,?,1,convenient,?,?,priority,?
?,proper,?,?,?,?,?,not_recom,not_recom
?,proper,complete,1,?,?,slightly_prob,?,?
?,proper,?,1,convenient,?,slightly_prob,?,?
?,?,complete,1,?,?,?,?,not_recom
?,?,?,?,?,inconv,problematic,?,priority
?,proper,complete,1,convenient,?,problematic,?,?
?,?,?,?,?,?,?,?,?
?,proper,?,1,?,?,?,recommended,?
usual,?,complete,?,?,?,?,priority,?
?,?,complete,1,?,convenient,nonprob,?,?
?,proper,complete,?,?,?,?,recommended,?
?,?,?,1,less_conv,convenient,?,priority,?
usual,?,complete,?,?,convenient,?,?,?
?,?,?,1,?,convenient,problematic,recommended,priority
?,proper,?,?,less_conv,convenient,?,priority,?
?,?,?,1,?,convenient,problematic,?,?
usual,?,complete,?,less_conv,inconv,nonprob,?,very_recom
?,?,?,?,?,?,?,priority,?
?,proper,complete,?,less_conv,inconv,nonprob,?,not_recom
?,?,complete,1,less_conv,inconv,?,?,very_recom
usual,proper,complete,?,less_conv,inconv,slightly_prob,?,priority
usual,proper,?,?,less_conv,?,?,not_recom,?
?,proper,?,1,?,?,?,recommended,priority
?,?,?,?,less_conv,?,?,?,?
?,?,?,?,?,?,?,?,not_recom
usual,?,complete,1,?,?,nonprob,?,?
usual,?,complete,1,?,?,?,?,priority
?,?,?,?,critical,convenient,?,not_recom,not_recom
usual,?,?,1,critical,?,?,recommended,?
usual,?,complete,?,critical,convenient,?,?,?
usual,?,complete,?,critical,?,slightly_prob,not_recom,?
?,?,complete,1,critical,?,?,?,?
?,?,?,1,?,?,problematic,?,?
usual,?,complete,?,?,convenient,problematic,not_recom,not_recom
usual,?,?,?,critical,?,nonprob,recommended,?
usual,?,?,?,critical,inconv,nonprob,?,?
usual,?,?,?,critical,inconv,?,?,?
?,proper,?,?,?,inconv,?,?,?
usual,?,?,1,?,?,?,?,priority
?,?,?,?,?,?,slightly_prob,?,not_recom
?,?,?,?,critical,?,?,recommended,?
?,?,?,1,?,?,?,priority,priority
usual,proper,?,?,?,inconv,problematic,not_recom,?
?,?,complete,?,convenient,?,nonprob,?,very_recom
usual,?,?,2,convenient,?,?,?,priority
?,?,?,?,?,?,?,not_recom,?
?,proper,?,?,?,convenient,slightly_prob,?,very_recom
?,?,complete,?,?,convenient,slightly_prob,?,priority
?,?,complete,2,?,convenient,slightly_prob,not_recom,not_recom
?,proper,?,?,?,?,problematic,?,priority
usual,?,?,2,?,?,?,?,priority
?,?,?,?,?,?,problematic,?,not_recom
?,proper,?,?,?,?,?,recommended,very_recom
usual,proper,complete,?,convenient,?,?,?,priority
usual,?,?,?,?,inconv,?,?,not_recom
usual,proper,complete,?,convenient,inconv,slightly_prob,?,very_recom
?,?,complete,2,?,?,?,?,?
?,proper,?,2,convenient,?,?,?,?
?,?,complete,2,?,?,problematic,?,priority
usual,?,?,?,convenient,?,problematic,priority,?
?,proper,complete,?,convenient,?,?,?,not_recom
?,?,?,?,?,convenient,nonprob,recommended,?
?,proper,?,?,?,convenient,?,?,priority
?,?,?,?,?,convenient,?,?,?
usual,proper,?,?,?,?,?,?,?
?,?,complete,?,less_conv,?,?,?,?
?,?,?,2,?,convenient,?,?,?
usual,proper,?,?,?,convenient,?,?,?
?,proper,?,?,?,?,?,priority,priority
usual,?,complete,?,?,?,problematic,not_recom,?
usual,proper,?,2,?,?,?,?,?
usual,proper,?,2,?,?,?,?,?
usual,proper,?,2,?,inconv,?,not_recom,?
usual,?,complete,?,?,inconv,?,?,very_recom
usual,proper,?,2,?,?,?,?,?
usual,proper,?,2,?,?,?,?,?
usual,?,complete,?,less_conv,?,?,recommended,priority
usual,proper,?,2,?,inconv,?,?,?
?,?,?,2,?,inconv,problematic,?,?
?,?,complete,?,critical,convenient,nonprob,?,priority
?,?,?,2,critical,?,nonprob,?,priority
usual,?,complete,?,?,?,?,?,not_recom
?,proper,complete,?,?,convenient,slightly_prob,?,priority
usual,proper,complete,?,critical,convenient,?,priority,?
usual,?,complete,?,?,?,slightly_prob,?,?
?,?,?,?,critical,convenient,problematic,?,?
?,?,?,?,critical,?,problematic,?,?
usual,proper,?,2,?,?,?,not_recom,?
usual,proper,?,2,critical,?,?,?,?
?,?,?,2,critical,?,?,priority,?
usual,proper,?,2,?,inconv,nonprob,not_recom,not_recom
?,proper,complete,?,?,?,slightly_prob,?,priority
?,proper,?,2,critical,?,?,?,?
?,?,complete,?,?,?,?,?,?
?,?,?,2,critical,inconv,?,?,?
?,?,?,?,critical,inconv,?,?,priority
usual,?,?,?,?,inconv,?,not_recom,not_recom
?,?,complete,?,?,?,nonprob,?,?
?,proper,?,3,convenient,?,?,?,priority
usual,proper,complete,?,?,convenient,?,?,not_recom
?,?,?,?,convenient,?,slightly_prob,recommended,?
?,?,?,?,?,convenient,?,priority,?
?,proper,?,3,?,?,?,not_recom,?
?,?,complete,?,convenient,?,?,?,priority
?,?,?,?,convenient,?,?,priority,?
?,?,?,3,?,convenient,?,not_recom,not_recom
?,?,?,?,?,?,nonprob,?,?
?,proper,?,?,?,?,?,?,?
?,?,complete,?,convenient,?,nonprob,not_recom,?
usual,?,?,3,convenient,inconv,slightly_prob,recommended,priority
usual,?,complete,?,convenient,?,?,?,?
?,?,?,?,?,?,slightly_prob,?,?
usual,proper,?,?,convenient,inconv,?,?,priority
