@relation dataset

@attribute parents {usual, pretentious, great_pret}
@attribute has_nurs {proper, less_proper, improper, critical, very_crit}
@attribute form {complete, completed, incomplete, foster}
@attribute children {1, 2, 3, more}
@attribute housing {convenient, less_conv, critical}
@attribute finance {convenient, inconv}
@attribute social {nonprob, slightly_prob, problematic}
@attribute health {recommended, priority, not_recom}
@attribute class {not_recom, recommend, very_recom, priority, spec_prior}


@data

?,proper,complete,?,convenient,convenient,?,?,recommend
?,proper,?,?,convenient,convenient,nonprob,priority,?
?,proper,complete,1,?,convenient,?,not_recom,?
usual,proper,complete,?,convenient,convenient,slightly_prob,?,recommend
?,?,complete,?,convenient,convenient,slightly_prob,priority,priority
?,?,?,?,?,convenient,slightly_prob,?,?
usual,?,complete,?,?,?,problematic,recommended,?
usual,?,complete,1,?,convenient,problematic,?,priority
?,proper,complete,?,?,convenient,problematic,?,?
?,?,complete,?,convenient,?,nonprob,recommended,?
?,proper,?,?,?,inconv,nonprob,?,priority
?,?,?,?,convenient,?,nonprob,?,?
?,?,complete,?,convenient,?,?,?,?
usual,proper,?,?,convenient,?,?,?,?
usual,?,complete,1,?,inconv,?,?,?
?,?,?,?,?,inconv,problematic,?,?
usual,?,?,?,?,?,?,?,?
?,?,?,?,?,inconv,problematic,not_recom,?
?,proper,complete,1,?,?,?,recommended,?
?,proper,complete,?,?,?,?,?,priority
usual,?,complete,1,less_conv,?,?,not_recom,?
?,proper,complete,?,?,convenient,?,recommended,very_recom
usual,?,?,1,less_conv,?,slightly_prob,?,priority
usual,?,complete,1,less_conv,?,?,?,not_recom
usual,?,?,?,less_conv,convenient,?,recommended,priority
?,?,complete,?,?,?,?,?,?
?,?,?,?,?,?,problematic,not_recom,?
?,?,complete,1,less_conv,?,nonprob,?,very_recom
?,proper,?,?,less_conv,?,?,?,?
usual,proper,?,1,less_conv,?,?,not_recom,?
?,?,complete,?,?,?,?,?,?
usual,proper,?,?,?,?,slightly_prob,?,?
usual,?,complete,1,less_conv,inconv,?,?,?
?,?,?,1,?,?,problematic,?,?
?,?,complete,?,?,inconv,?,priority,?
?,?,?,?,?,inconv,?,?,?
usual,?,?,?,?,?,nonprob,?,very_recom
?,?,?,?,?,?,nonprob,?,?
?,proper,?,?,critical,?,?,not_recom,?
?,?,?,1,?,convenient,?,?,?
usual,?,?,?,critical,?,?,?,priority
?,proper,?,1,critical,?,slightly_prob,not_recom,?
?,proper,complete,?,critical,convenient,?,?,?
?,proper,?,?,critical,?,?,?,priority
?,proper,?,1,?,?,problematic,?,not_recom
?,?,?,?,?,?,?,?,?
?,proper,complete,?,?,?,?,?,?
?,proper,?,?,?,inconv,nonprob,not_recom,?
?,?,complete,?,critical,?,?,recommended,?
?,proper,?,?,?,inconv,slightly_prob,priority,priority
usual,?,complete,1,critical,inconv,?,?,not_recom
usual,?,?,?,?,?,?,?,priority
?,proper,?,?,?,?,?,?,?
?,?,?,1,?,?,problematic,?,not_recom
?,?,?,?,?,?,?,?,very_recom
?,proper,?,?,?,?,?,priority,?
?,?,?,?,convenient,?,?,?,?
?,?,?,2,?,?,slightly_prob,?,?
usual,?,?,?,?,?,slightly_prob,priority,priority
?,?,?,2,convenient,?,slightly_prob,not_recom,not_recom
usual,?,complete,2,convenient,?,?,?,priority
usual,?,complete,?,?,?,problematic,priority,priority
?,?,complete,2,?,?,problematic,?,not_recom
usual,?,complete,2,?,?,?,?,?
?,?,complete,2,?,inconv,?,priority,?
?,?,?,2,convenient,inconv,nonprob,not_recom,?
?,?,?,2,?,?,slightly_prob,?,?
usual,proper,?,?,?,?,slightly_prob,?,?
usual,proper,?,2,?,?,slightly_prob,not_recom,?
usual,?,?,?,?,inconv,problematic,recommended,?
usual,?,?,?,?,inconv,?,?,?
?,proper,?,?,convenient,?,?,?,?
?,?,complete,?,less_conv,?,?,?,?
usual,?,?,?,less_conv,?,?,priority,priority
usual,proper,?,?,?,?,?,?,?
?,?,complete,?,less_conv,?,slightly_prob,recommended,?
usual,?,?,?,?,?,?,?,priority
usual,proper,complete,?,?,convenient,?,not_recom,not_recom
?,proper,?,2,?,?,problematic,?,?
usual,proper,?,?,?,convenient,?,?,priority
usual,proper,?,?,?,?,problematic,?,?
?,?,?,2,?,?,?,?,very_recom
usual,proper,?,2,?,?,?,?,?
usual,?,complete,2,?,inconv,nonprob,?,?
usual,?,?,?,less_conv,?,slightly_prob,?,?
usual,?,?,?,?,inconv,?,?,priority
?,proper,?,?,less_conv,inconv,slightly_prob,not_recom,?
usual,?,complete,?,?,inconv,?,recommended,priority
usual,?,?,?,?,inconv,problematic,?,priority
?,proper,complete,2,?,?,problematic,?,not_recom
?,?,?,2,?,?,nonprob,?,?
?,?,complete,?,?,?,?,?,?
